pickup_location_id,dropoff_location_id,avg_tip
88,252,11.987
232,1,11.977272727272725
260,28,11.975263157894737
236,115,11.975
170,44,11.974
256,1,11.972285714285714
195,108,11.97
38,181,11.97
155,118,11.97
34,132,11.969999999999999
163,117,11.967000000000002
75,109,11.966666666666667
45,118,11.966
211,201,11.964999999999998
195,265,11.964285714285714
249,172,11.962857142857143
63,163,11.96
48,84,11.953076923076924
125,206,11.950000000000001
29,249,11.95
256,128,11.95
248,79,11.946666666666665
249,265,11.945583643122674
170,176,11.943999999999999
216,257,11.942857142857141
96,17,11.94
151,117,11.93
227,247,11.93
101,265,11.929230769230768
234,84,11.92705882352941
162,6,11.920967741935485
224,6,11.92
122,265,11.916666666666666
155,1,11.912
258,81,11.91
145,240,11.91
113,265,11.909365942028986
8,238,11.907142857142858
132,265,11.903350059618438
185,26,11.9
81,193,11.9
124,237,11.9
39,156,11.9
1,107,11.891428571428573
253,87,11.89
155,135,11.89
256,214,11.89
231,265,11.889829931972791
224,139,11.885000000000002
237,221,11.878
263,251,11.873333333333333
100,44,11.863333333333335
157,37,11.86
133,24,11.86
31,14,11.86
265,111,11.855
188,224,11.853333333333333
107,156,11.851166666666666
149,230,11.85
50,245,11.838749999999997
12,220,11.835
232,206,11.833333333333334
14,117,11.8325
142,265,11.82448504983389
108,9,11.82
19,101,11.82
138,214,11.810833333333335
73,200,11.81
119,153,11.81
95,249,11.80125
86,45,11.8
147,256,11.8
101,180,11.799090909090909
125,214,11.799
43,11,11.796
88,176,11.795
92,165,11.793333333333335
34,41,11.79
115,166,11.79
190,93,11.79
88,109,11.788571428571428
164,187,11.78111111111111
200,149,11.78
107,84,11.779285714285715
113,64,11.774285714285712
97,176,11.765
157,113,11.762500000000001
69,28,11.76
192,181,11.76
181,94,11.76
230,27,11.758000000000001
79,46,11.751428571428573
80,251,11.75
38,37,11.75
139,263,11.75
48,27,11.746666666666668
151,15,11.736666666666666
13,214,11.73529411764706
201,3,11.735
95,197,11.728333333333333
119,26,11.725
239,265,11.72479052823315
161,115,11.724666666666668
15,69,11.72
195,206,11.72
253,226,11.72
134,112,11.713333333333333
240,265,11.712
38,224,11.71
2,68,11.71
28,12,11.71
3,97,11.71
27,68,11.71
3,89,11.71
199,132,11.71
53,262,11.71
243,10,11.71
218,243,11.71
120,61,11.71
8,152,11.71
124,88,11.708333333333334
8,43,11.705
13,9,11.703571428571426
132,99,11.703333333333333
28,211,11.703333333333333
224,176,11.7025
233,38,11.702
228,135,11.701666666666668
223,38,11.7
106,261,11.7
42,16,11.7
192,249,11.7
197,239,11.7
197,263,11.7
93,12,11.7
124,246,11.7
127,256,11.7
20,148,11.7
197,43,11.7
138,156,11.699310344827586
224,252,11.697500000000002
261,30,11.695
87,44,11.693333333333333
163,176,11.6875
143,184,11.68
24,85,11.676666666666668
142,206,11.674000000000001
51,58,11.67
18,241,11.666666666666666
50,265,11.665334522747544
65,31,11.665
174,138,11.66
87,124,11.656470588235292
156,265,11.655000000000001
181,241,11.65
145,115,11.65
234,214,11.637894736842105
87,115,11.635555555555555
257,254,11.63
8,151,11.629999999999999
219,66,11.623333333333335
127,1,11.620000000000001
127,265,11.620000000000001
48,251,11.6171875
33,31,11.616363636363637
164,156,11.614
238,53,11.61
158,115,11.61
239,27,11.606666666666667
121,135,11.605
87,84,11.600526315789473
101,123,11.600000000000001
76,50,11.595
13,130,11.593333333333334
170,172,11.591999999999999
142,214,11.591875
264,175,11.585384615384616
138,118,11.584864864864867
56,254,11.58
62,136,11.58
200,14,11.58
132,111,11.575942028985509
55,68,11.575
261,265,11.57375533428165
186,109,11.571176470588233
88,16,11.571044776119402
79,265,11.566392020815263
261,172,11.56551724137931
230,117,11.564242424242423
114,265,11.561294697903824
138,206,11.56108910891089
94,71,11.56
51,71,11.56
125,245,11.56
257,243,11.56
254,144,11.56
208,163,11.56
142,118,11.55909090909091
79,154,11.558571428571428
144,265,11.555081669691472
79,84,11.55090909090909
232,128,11.55
138,251,11.549999999999997
203,265,11.54690909090909
234,251,11.541578947368421
133,244,11.54
52,118,11.536
239,219,11.534545454545455
7,265,11.534526315789474
48,9,11.52846153846154
219,33,11.527777777777779
18,85,11.52
63,221,11.52
21,260,11.52
26,175,11.52
13,180,11.517647058823528
83,40,11.516666666666666
229,206,11.5125
88,44,11.512222222222222
244,257,11.51
97,58,11.51
158,265,11.508774259448417
56,237,11.505
238,124,11.503333333333332
201,156,11.5
219,119,11.5
261,15,11.494285714285715
234,265,11.491938418474458
231,58,11.491666666666667
255,29,11.490000000000002
40,159,11.49
246,122,11.489999999999998
137,156,11.488076923076923
224,31,11.485
114,206,11.484117647058826
245,245,11.482727272727272
259,203,11.48
127,196,11.48
39,213,11.48
66,221,11.48
177,127,11.48
141,23,11.479999999999999
135,261,11.476666666666665
246,6,11.474285714285713
2,143,11.46
177,211,11.46
159,12,11.46
11,41,11.46
265,9,11.46
56,243,11.46
87,122,11.459999999999999
142,55,11.45047619047619
88,118,11.450454545454546
146,165,11.45
128,87,11.45
53,149,11.45
127,36,11.45
63,261,11.45
100,6,11.449264705882353
126,265,11.440833333333336
1,161,11.440000000000001
171,247,11.42
70,14,11.415
209,214,11.415
45,58,11.411666666666667
88,245,11.410322580645163
14,242,11.41
134,40,11.41
135,220,11.41
257,258,11.41
105,138,11.4025
148,6,11.400555555555558
144,201,11.4
16,168,11.4
195,261,11.393749999999999
87,201,11.379166666666663
96,249,11.366666666666667
148,172,11.366249999999999
51,234,11.365
85,206,11.36
112,101,11.36
41,178,11.36
152,133,11.36
112,18,11.356666666666667
204,204,11.354444444444447
65,187,11.35375
265,138,11.353366336633664
54,155,11.353333333333333
263,265,11.352547169811322
247,86,11.35
198,29,11.35
231,118,11.341714285714287
137,204,11.339999999999998
242,14,11.33
41,156,11.33
46,89,11.33
235,62,11.33
254,86,11.33
258,151,11.33
43,84,11.33
170,206,11.318048780487809
142,122,11.317692307692308
224,184,11.313333333333333
4,46,11.31
265,240,11.31
171,246,11.31
38,261,11.305
112,220,11.305
36,187,11.3
22,41,11.3
247,228,11.3
34,65,11.3
79,245,11.296000000000001
154,13,11.290000000000001
25,27,11.29
209,101,11.280000000000001
63,13,11.280000000000001
54,116,11.28
159,64,11.275
233,64,11.270738255033558
264,120,11.265714285714285
183,155,11.26
89,109,11.26
47,132,11.26
20,91,11.26
259,198,11.26
178,32,11.26
242,25,11.26
210,166,11.26
230,265,11.25918243571082
197,249,11.254999999999999
12,122,11.25
24,155,11.25
239,154,11.25
29,138,11.25
243,40,11.243333333333332
195,143,11.243333333333332
87,58,11.243333333333332
139,230,11.24
265,145,11.23857142857143
64,229,11.235
28,127,11.225
255,265,11.223561643835618
93,40,11.221666666666666
150,41,11.22
105,1,11.22
77,247,11.219999999999999
255,185,11.21
252,3,11.21
137,265,11.209739583333336
246,23,11.204
188,9,11.2
188,37,11.2
70,227,11.2
66,208,11.2
130,209,11.197500000000002
24,252,11.195
174,132,11.185
87,101,11.184
229,221,11.18142857142857
155,159,11.18
243,35,11.18
229,118,11.18
124,136,11.18
18,10,11.18
101,13,11.18
259,196,11.18
196,265,11.174999999999999
194,125,11.1725
43,38,11.167142857142858
219,88,11.165714285714287
42,67,11.16
114,204,11.159999999999998
233,172,11.154545454545454
132,204,11.153666666666668
183,100,11.15
217,203,11.15
257,109,11.15
118,114,11.15
34,181,11.15
33,5,11.15
97,118,11.15
228,20,11.15
133,229,11.149999999999999
141,201,11.147619047619047
132,176,11.146947368421053
160,265,11.145
37,220,11.145
215,158,11.13923076923077
215,138,11.138
257,132,11.134285714285713
236,265,11.13081585081585
250,117,11.13
215,88,11.127142857142857
229,23,11.12176470588235
75,19,11.12
229,210,11.119302325581396
256,265,11.116279069767442
28,152,11.11
200,216,11.11
35,254,11.11
241,72,11.11
86,166,11.11
13,245,11.107777777777777
200,132,11.1075
8,87,11.1
11,107,11.1
249,175,11.094999999999999
233,118,11.088888888888887
174,40,11.08
215,181,11.08
228,139,11.07
151,122,11.066666666666668
157,246,11.061666666666667
239,150,11.06
12,265,11.058363636363636
189,31,11.055
216,13,11.052142857142856
230,23,11.050212765957449
65,101,11.05
181,213,11.05
83,155,11.05
1,113,11.046000000000001
48,19,11.043999999999999
161,139,11.038648648648648
151,8,11.035
161,23,11.034489795918367
237,251,11.034285714285714
218,241,11.03
61,201,11.03
46,76,11.03
18,39,11.03
19,232,11.03
88,23,11.026176470588235
8,249,11.025
132,109,11.021037037037035
57,230,11.02
163,245,11.016000000000002
236,154,11.013333333333334
249,16,11.012093023255815
106,126,11.01
256,58,11.01
31,142,11.01
181,51,11.01
166,265,11.00367088607595
203,227,11.0
174,231,11.0
181,120,11.0
57,50,11.0
166,178,11.0
227,233,11.0
55,37,10.998
113,214,10.998
238,131,10.993709677419355
24,165,10.993333333333334
180,265,10.9925
25,265,10.991388888888888
257,97,10.99
148,27,10.99
151,131,10.977586206896552
163,44,10.976666666666667
130,217,10.975
124,189,10.968571428571428
112,206,10.965
265,100,10.960869565217392
185,25,10.96
32,124,10.96
66,64,10.96
152,124,10.96
16,88,10.96
205,143,10.96
71,159,10.96
26,94,10.96
102,67,10.96
106,15,10.96
180,101,10.958333333333334
57,132,10.956
1,255,10.953333333333333
265,237,10.952
79,221,10.950625
93,85,10.95
66,172,10.95
169,144,10.95
207,54,10.95
55,209,10.95
40,201,10.939999999999998
90,46,10.939000000000002
244,119,10.9375
224,242,10.936842105263157
132,200,10.935491949910551
74,265,10.935191489361703
218,1,10.933333333333332
220,132,10.93
265,170,10.927142857142856
133,43,10.923333333333334
141,84,10.92
254,170,10.915
178,1,10.915
66,32,10.91
29,186,10.91
106,132,10.906904761904762
114,46,10.905000000000001
40,132,10.9005291005291
224,64,10.9
249,6,10.899375000000001
28,132,10.897333333333334
90,206,10.895454545454546
259,17,10.88
210,143,10.88
113,206,10.88
237,245,10.879999999999999
158,187,10.879999999999999
229,130,10.87627659574468
148,265,10.875701839303002
166,122,10.875555555555556
3,17,10.875
226,150,10.875
100,214,10.868636363636364
246,252,10.860588235294117
47,163,10.86
263,27,10.86
77,40,10.86
38,256,10.86
28,235,10.86
157,155,10.86
213,218,10.86
97,240,10.86
222,106,10.86
50,86,10.856666666666667
255,118,10.855
194,216,10.855
135,88,10.855
158,86,10.85
253,249,10.85
219,9,10.85
262,118,10.8475
265,179,10.8425
196,143,10.8375
161,118,10.822619047619046
53,257,10.82
124,223,10.82
98,181,10.82
230,221,10.815000000000001
13,183,10.811111111111112
148,214,10.810000000000002
224,191,10.81
161,44,10.81
205,243,10.81
180,248,10.81
166,108,10.809999999999999
166,28,10.805555555555555
125,175,10.805
215,12,10.805
191,183,10.8
9,231,10.8
143,115,10.8
53,87,10.8
265,163,10.797692307692309
181,153,10.794
237,214,10.791999999999998
79,187,10.791249999999998
140,176,10.788571428571428
13,20,10.788461538461538
54,132,10.787586206896552
70,40,10.786666666666667
261,109,10.781290322580647
132,40,10.780226183159188
13,84,10.780000000000001
116,190,10.780000000000001
238,150,10.776
243,121,10.773333333333333
133,179,10.773333333333333
46,33,10.77
130,261,10.7675
237,108,10.765749999999997
65,115,10.760000000000002
135,106,10.76
243,195,10.76
28,228,10.76
67,138,10.76
23,11,10.76
48,117,10.752820512820515
68,206,10.7524
232,172,10.75
219,249,10.74777777777778
96,101,10.74
246,201,10.736666666666668
140,154,10.7325
132,54,10.73062312762133
43,221,10.73
120,177,10.73
166,64,10.73
138,6,10.727741935483873
185,48,10.726666666666667
215,189,10.725
14,134,10.725
125,84,10.725
87,253,10.719999999999999
100,265,10.717147701582517
130,125,10.716666666666667
201,114,10.71
180,186,10.71
253,88,10.71
132,172,10.709111111111113
26,138,10.708571428571428
25,206,10.706666666666665
76,28,10.70625
66,128,10.7
53,90,10.7
49,16,10.7
79,115,10.698461538461537
194,261,10.694444444444446
16,150,10.69
11,182,10.69
148,44,10.6875
70,149,10.686666666666667
7,218,10.684999999999999
31,95,10.683333333333332
79,176,10.683333333333332
87,214,10.68032258064516
216,195,10.68
4,251,10.68
87,245,10.678571428571429
87,206,10.6732
45,115,10.671666666666667
138,176,10.670555555555556
119,207,10.67
142,73,10.66952380952381
13,252,10.664464285714287
8,236,10.663333333333334
149,263,10.66
40,31,10.66
40,32,10.66
233,154,10.66
69,165,10.66
100,5,10.66
77,230,10.66
93,189,10.659166666666666
162,175,10.656137931034483
158,64,10.655333333333335
200,186,10.655000000000001
261,96,10.655000000000001
79,172,10.651249999999997
179,180,10.65
114,176,10.64111111111111
40,69,10.64
261,251,10.630677966101695
246,86,10.628181818181817
216,239,10.626666666666667
141,214,10.623999999999999
180,164,10.620000000000001
51,261,10.62
261,3,10.616666666666667
219,248,10.616666666666667
13,171,10.61357142857143
212,211,10.61
252,142,10.61
57,229,10.61
94,49,10.61
143,57,10.61
142,201,10.605
7,1,10.603571428571428
38,42,10.6
26,125,10.6
205,133,10.596666666666666
55,158,10.595
56,144,10.592500000000001
16,265,10.591333333333333
144,118,10.59125
83,143,10.59
242,88,10.59
16,231,10.585
127,180,10.58
150,237,10.58
126,62,10.58
77,174,10.58
191,143,10.58
259,66,10.58
210,236,10.58
124,213,10.58
71,18,10.58
48,265,10.577812179618617
246,171,10.5752
74,44,10.575
70,21,10.566666666666666
112,191,10.563333333333334
131,263,10.563333333333333
124,186,10.56
11,108,10.56
256,11,10.56
265,114,10.56
57,25,10.56
68,201,10.557727272727274
87,64,10.557500000000001
50,172,10.556000000000001
52,119,10.555
28,232,10.554
132,52,10.550864558938331
15,21,10.55
56,211,10.55
14,121,10.55
73,121,10.55
12,159,10.55
11,92,10.55
257,204,10.55
146,150,10.55
221,112,10.55
129,214,10.55
9,101,10.55
198,206,10.55
197,220,10.545
219,43,10.543333333333335
135,29,10.54
90,265,10.538136882129278
24,133,10.53
130,239,10.528695652173912
260,8,10.52
258,50,10.52
223,153,10.52
215,238,10.515652173913042
62,94,10.51
220,112,10.51
69,258,10.51
135,200,10.51
20,61,10.51
26,47,10.51
14,18,10.51
132,195,10.50508615188258
80,60,10.5
153,95,10.5
4,122,10.5
248,265,10.492
215,143,10.489230769230772
246,117,10.487777777777778
255,200,10.486666666666666
35,125,10.486
22,148,10.485
45,124,10.4825
61,265,10.480526315789476
70,208,10.48
152,190,10.4775
208,213,10.4775
88,101,10.475
79,184,10.471904761904764
263,154,10.466666666666667
164,221,10.4621875
255,184,10.46
211,251,10.46
79,251,10.459999999999999
170,84,10.454545454545455
189,245,10.45
264,251,10.44222222222222
181,23,10.440000000000001
138,27,10.435441176470585
53,138,10.433333333333332
155,230,10.431578947368422
39,238,10.43
77,151,10.43
240,76,10.43
259,122,10.43
224,124,10.43
184,89,10.43
93,66,10.422142857142855
233,46,10.421428571428573
137,175,10.420909090909092
239,175,10.414
13,251,10.412142857142857
31,261,10.41
31,80,10.41
26,229,10.41
52,132,10.40757723577236
57,164,10.406666666666666
207,13,10.406666666666666
13,201,10.404545454545456
12,215,10.4
247,9,10.4
126,22,10.4
130,113,10.397499999999997
256,155,10.395000000000001
32,225,10.395
145,184,10.393333333333333
211,10,10.391666666666667
227,27,10.39
157,159,10.39
129,20,10.39
54,151,10.39
228,86,10.38857142857143
132,220,10.38856523623754
229,101,10.383857142857144
139,24,10.383333333333335
198,244,10.379999999999999
56,79,10.377777777777778
246,115,10.377272727272727
215,255,10.376666666666667
192,114,10.376666666666667
132,257,10.376203231292514
148,117,10.375499999999999
195,251,10.375
79,201,10.365492957746477
162,206,10.363076923076923
45,265,10.362925170068028
217,1,10.3625
93,14,10.36
39,263,10.36
262,38,10.36
63,151,10.36
121,50,10.36
149,42,10.36
95,220,10.36
225,173,10.36
181,219,10.36
11,246,10.36
71,185,10.36
265,164,10.358421052631579
14,246,10.356666666666667
186,46,10.356428571428571
193,64,10.355
113,187,10.354285714285712
89,179,10.3525
21,152,10.35
196,37,10.35
62,243,10.35
246,64,10.344999999999999
238,265,10.341670428893904
140,86,10.334
158,118,10.33111111111111
230,5,10.330833333333333
265,230,10.329736842105262
88,57,10.329444444444443
219,209,10.3275
163,23,10.325
230,156,10.323333333333334
41,227,10.322857142857144
12,150,10.322
65,201,10.32047619047619
206,181,10.32
67,209,10.32
165,132,10.316666666666668
152,98,10.315000000000001
170,46,10.314864864864864
70,13,10.314285714285717
196,125,10.31357142857143
13,172,10.313529411764705
212,112,10.31
120,197,10.31
57,13,10.31
87,27,10.308333333333332
40,119,10.3
93,91,10.2925
265,186,10.290000000000001
15,43,10.29
17,18,10.29
253,37,10.29
45,64,10.286923076923076
69,132,10.28357142857143
238,86,10.283333333333333
88,9,10.283076923076923
105,132,10.280000000000001
209,251,10.280000000000001
208,35,10.28
11,90,10.28
148,118,10.276666666666666
265,132,10.269859154929579
244,96,10.265
32,146,10.26
257,251,10.26
106,252,10.26
195,27,10.26
208,211,10.26
78,211,10.26
206,71,10.26
189,167,10.254999999999999
142,172,10.252
238,9,10.252
193,11,10.25
70,26,10.25
171,123,10.25
125,23,10.25
191,36,10.25
150,16,10.25
36,120,10.25
231,172,10.249583333333334
122,14,10.246666666666668
236,64,10.241249999999999
134,265,10.24
50,251,10.24
145,19,10.2312
232,139,10.23
164,214,10.228461538461538
39,236,10.225
23,265,10.22
213,71,10.22
216,255,10.22
219,64,10.217142857142857
258,220,10.21
16,234,10.21
205,235,10.21
174,37,10.21
108,166,10.21
108,161,10.21
38,41,10.21
185,218,10.21
68,101,10.205833333333333
130,238,10.205
56,88,10.2025
21,13,10.2
88,253,10.2
49,252,10.2
93,155,10.2
54,244,10.195
157,137,10.190000000000001
227,138,10.19
265,257,10.188
194,33,10.186666666666666
231,46,10.18375
265,211,10.183333333333334
137,5,10.18
261,154,10.176666666666668
67,16,10.1725
14,122,10.17
22,53,10.17
175,33,10.17
21,60,10.17
132,5,10.16285714285714
79,175,10.16157142857143
239,46,10.161428571428571
127,228,10.16
52,206,10.16
106,135,10.16
133,247,10.16
111,228,10.16
101,148,10.16
233,206,10.159
87,175,10.155104166666666
33,53,10.155
264,46,10.15
261,118,10.15
142,27,10.15
88,172,10.147777777777776
142,46,10.147
247,258,10.14357142857143
238,64,10.142857142857142
249,122,10.142222222222223
8,262,10.142
166,133,10.141875
231,64,10.141016949152542
255,115,10.138000000000002
196,231,10.134871794871795
209,31,10.134
48,204,10.132
142,218,10.130476190476193
220,218,10.13
51,225,10.13
1,13,10.127500000000001
151,265,10.127134146341465
13,175,10.126666666666667
194,24,10.126000000000001
1,144,10.122
124,132,10.11878787878788
83,112,10.115
101,47,10.11
53,230,10.11
137,2,10.11
214,186,10.11
166,155,10.105
194,220,10.105
216,132,10.102879256965945
196,209,10.1
28,126,10.1
96,248,10.1
1,90,10.1
127,132,10.097857142857146
239,245,10.092500000000001
246,131,10.09222222222222
231,115,10.090000000000002
210,7,10.09
227,130,10.09
26,205,10.09
130,13,10.088461538461539
107,203,10.087777777777777
93,89,10.082857142857142
170,27,10.07846153846154
93,33,10.076470588235296
155,155,10.075172413793103
249,23,10.072
141,245,10.07
15,100,10.07
62,49,10.06
52,245,10.06
191,4,10.06
159,72,10.06
76,98,10.06
235,16,10.06
218,238,10.06
208,144,10.06
16,261,10.06
121,134,10.06
174,97,10.06
85,182,10.06
106,238,10.057500000000001
